subevent_id,results_url,name,series,year
F9281B83-D768-46F2-BE86-40DD49B5DFE5,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2022
ECBA46A8-CC65-464A-A0F8-2035F6815D4B,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2021
FC99809F-4DC6-E811-A96A-000D3A35F53A,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2019
B3A20B0E-CDB5-E711-941B-005056951BF1,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2018
CBF6CF25-BB6B-E611-940F-005056951BF1,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2017
F2866EA5-2483-E511-9409-005056951BF1,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2016
5B27BCD7-B685-4D39-ADF1-C457963A64DD,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2015
0C4952B5-7A15-E311-9EC7-005056956277,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2014
D0616994-3055-E211-B7A2-005056956277,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2013
7D17D0B1-4EAE-E111-80AE-005056956277,https://www.ironman.com/im703-zell-am-see-results,Zell am See-Kaprun,IRONMAN-70.3,2012
679F6B8D-3767-4A52-88BA-21A006A611B5,https://ironman.com/im703-calgary-results,Calgary,IRONMAN-70.3,2023
1046BCFA-1617-4DB5-A7E6-CC6C7FB21490,https://ironman.com/im703-calgary-results,Calgary,IRONMAN-70.3,2022
8274BA63-DFC6-4B5C-8F2F-05AA40029C31,https://ironman.com/im703-calgary-results,Calgary,IRONMAN-70.3,2021
1C241D45-0202-E911-A96E-000D3A36478D,https://ironman.com/im703-calgary-results,Calgary,IRONMAN-70.3,2019
0E770043-0F42-4201-BA12-DB3DB74776CB,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2023
64085FC2-D99F-4AFF-AC3E-3C8A5C7777FD,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2022
CCC81B29-0ECA-4BCC-BF0D-499131A59F8D,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2021
6D575EC6-9303-E911-A968-000D3A3749BC,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2019
34400EA4-E6D6-E711-941B-005056951BF1,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2018
2C760368-D0B0-E611-9410-005056951BF1,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2017
6AF02A10-3C8E-E511-9409-005056951BF1,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2016
2EAAEF80-4C6F-421E-809A-D10FC9B65502,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2015
E64852B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2014
14626994-3055-E211-B7A2-005056956277,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2013
2D18D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-augusta-results,Augusta,IRONMAN-70.3,2012
BB139C33-6C93-4596-81C2-F43159D93687,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2023
1F0E33DB-974B-4695-880D-F45CD34DA2CB,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2022
EE962FFF-76B2-40B6-A6DB-05584480B809,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2021
AE7AD45A-52B7-E811-A967-000D3A37468C,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2019
39F3F709-13A2-E711-9419-005056951BF1,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2018
8BBE629C-9568-E611-940F-005056951BF1,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2017
EE417EEE-1148-E511-9409-005056951BF1,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2016
E7362B4E-EE49-43CD-AF09-7707478BE8E5,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2015
EB4852B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2014
C9616994-3055-E211-B7A2-005056956277,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2013
6F17D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-boulder-results,Boulder,IRONMAN-70.3,2012
91FA1BE8-3002-4755-A8EF-01B8254D5D44,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2023
8980BC3F-3694-4E37-B53F-D2378A26D7C9,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2022
D5ABBFC1-778D-47D8-9048-EA36A75FB885,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2021
56367699-DD91-E811-941F-005056951BF1,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2019
8707D1D4-0D6B-E711-9418-005056951BF1,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2018
ED22224C-D23E-E611-940F-005056951BF1,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2017
22C891ED-703F-E511-9409-005056951BF1,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2016
087326DD-586B-E411-93FA-005056951BF1,https://ironman.com/im703-chattanooga-results,Chattanooga,IRONMAN-70.3,2015
9D2221A6-928B-49B4-B3FC-C243F5A1C63D,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2023
F0A465D0-1B05-4BCE-8B5D-E885A9E17997,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2022
AB50DE36-0B12-4CE2-9517-0CC8FC64A1BB,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2021
0E050B13-6AEF-E911-A986-000D3A3749BC,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2020
6acabb00-4cc6-e811-a96a-000d3a35f53a,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2019
338960DA-71A7-E711-9419-005056951BF1,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2018
E427FE41-F3A5-E611-9410-005056951BF1,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2017
E23C3D02-D8BA-E511-940C-005056951BF1,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2016
3105A2E0-0EB2-E411-9400-005056951BF1,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2015
F34852B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2014
16626994-3055-E211-B7A2-005056956277,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2013
1518D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-cozumel-results,Cozumel,IRONMAN-70.3,2012
492F4A98-D43F-4F8D-8817-05E59893D155,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2023
3C80E4CE-E1CE-4CF7-AB46-BE0AC547EF9C,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2022
B84FC433-BDB8-42A4-A13B-E58B71E86439,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2021
67888708-87A1-E811-A962-000D3A3749BC,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2019
AAC8C3D1-0988-E711-9419-005056951BF1,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2018
9930D53F-C460-E611-940F-005056951BF1,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2017
5C748D0D-793F-E511-9409-005056951BF1,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2016
8C9C7C1E-911C-47C1-B452-1EB4B1743197,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2015
F44852B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2014
45626994-3055-E211-B7A2-005056956277,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2013
500BD438-86FE-E111-AA75-005056956277,https://ironman.com/im703-eagleman-results,Eagleman,IRONMAN-70.3,2012
9724BB90-98AF-4C92-AF18-16FBD42C4981,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2023
2C2F87F2-B6BF-4651-A968-3FC6266601AA,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2022
03CB57B1-F23A-4026-A1CE-E07FD0312809,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2021
58F4BB9A-DC91-E811-941F-005056951BF1,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2019
23D874A3-D068-E711-9418-005056951BF1,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2018
9B66E871-0F50-E611-940F-005056951BF1,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2017
1C979F16-8D2C-E511-9403-005056951BF1,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2016
B4E141AD-C316-467E-ACF4-886819D22C69,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2015
3C6E0276-0F01-E311-9EC7-005056956277,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2014
079BA23E-A3DD-E111-AA75-005056956277,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2013
FD17D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-florida-results,Florida,IRONMAN-70.3,2012
7E08C71F-7E66-4E0A-AC6C-4A63B871C249,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2023
E2F30DE6-5431-46EE-A2FF-93C63B61373B,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2022
A91E1F36-43F9-4B46-B7C0-F2EA9906ABFD,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2021
BF58C5BD-C4A8-E911-A979-000D3A3740B7,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2020
CC9EE743-DD91-E811-941F-005056951BF1,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2019
5B36A90E-096B-E711-9418-005056951BF1,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2018
CD0EB09B-C0A2-E611-9410-005056951BF1,https://ironman.com/im703-gulf-coast-results,Gulf Coast,IRONMAN-70.3,2017
EAC11233-A71F-4B2F-B63C-9E8A9016F094,https://ironman.com/im703-indian-wells-results,Indian Wells La Quinta,IRONMAN-70.3,2023
D978FA3E-B272-42E3-B544-7B4CFAE73C1E,https://ironman.com/im703-indian-wells-results,Indian Wells La Quinta,IRONMAN-70.3,2022
E1FBEBE0-53F7-473C-AB44-40441DC2F557,https://ironman.com/im703-indian-wells-results,Indian Wells La Quinta,IRONMAN-70.3,2021
026802A8-8F51-E911-A977-000D3A37468C,https://ironman.com/im703-indian-wells-results,Indian Wells La Quinta,IRONMAN-70.3,2019
8B5CED2B-C2FA-E711-941C-005056951BF1,https://ironman.com/im703-indian-wells-results,Indian Wells La Quinta,IRONMAN-70.3,2018
7DFBD00B-2BF2-49AD-8795-065DF9E6B0B0,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2023
EB94F177-ED20-4FB1-80E7-3AC0E69D848A,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2022
ECBCBA01-8DBC-4765-8B40-C9C918F6BE8A,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2021
8C99C5BB-16A2-E811-A960-000D3A36478D,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2019
D338BBAB-8983-E711-9419-005056951BF1,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2018
2124392F-1F45-E611-940F-005056951BF1,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2017
1A3F6C3B-C020-E511-9403-005056951BF1,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2016
E21F2918-40DF-446B-8182-AFE2000EB6B4,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2015
F74852B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2014
B8FEBED4-A1DD-E111-AA75-005056956277,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2013
CF17D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-hawaii-results,Hawaii,IRONMAN-70.3,2012
02AEF019-3E37-4AFC-AE97-DF7BA4F8A90E,https://ironman.com/im703-los-cabos-results,Los Cabos,IRONMAN-70.3,2022
8A6C6181-04F7-E811-A96D-000D3A35F53A,https://ironman.com/im703-los-cabos-results,Los Cabos,IRONMAN-70.3,2019
B20206D4-DA88-E711-9419-005056951BF1,https://ironman.com/im703-los-cabos-results,Los Cabos,IRONMAN-70.3,2018
4DE11ED5-31BB-E611-9410-005056951BF1,https://ironman.com/im703-los-cabos-results,Los Cabos,IRONMAN-70.3,2017
979AD037-DBBA-E511-940C-005056951BF1,https://ironman.com/im703-los-cabos-results,Los Cabos,IRONMAN-70.3,2016
31B348E2-A1BE-E411-9400-005056951BF1,https://ironman.com/im703-los-cabos-results,Los Cabos,IRONMAN-70.3,2015
79E68221-3D59-46A2-B042-F347E0692868,https://ironman.com/im703-maine-results,Maine,IRONMAN-70.3,2023
8DFDBF2E-4730-44B6-AB0A-AF6C4CB64988,https://ironman.com/im703-maine-results,Maine,IRONMAN-70.3,2022
4EFB8A4A-3AEC-4BD9-A741-BF7C5BB89ADB,https://ironman.com/im703-maine-results,Maine,IRONMAN-70.3,2021
BBBB19F5-88C1-E811-A963-000D3A3749BC,https://ironman.com/im703-maine-results,Maine,IRONMAN-70.3,2019
D7706C3A-72A7-E711-9419-005056951BF1,https://ironman.com/im703-maine-results,Maine,IRONMAN-70.3,2018
AC0C57EF-1AA5-E611-9410-005056951BF1,https://ironman.com/im703-maine-results,Maine,IRONMAN-70.3,2017
602C8440-9CCE-4BE5-86B3-3DD3BB62EA97,https://www.ironman.com/im703-morro-bay-results,Morro Bay,IRONMAN-70.3,2023
F72CA307-0795-4021-BF3E-7D6D7962C053,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2023
E67AA96D-BB2A-41F5-97D0-E3E5A9ED33F1,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2022
CD82E990-6E80-E811-941F-005056951BF1,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2019
B99735C1-6B62-E711-9418-005056951BF1,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2018
F56E2D01-C63E-E611-940F-005056951BF1,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2017
8500AD69-2541-E511-9409-005056951BF1,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2016
7AD34A56-2A14-48BE-9F17-2D4EF4F5DD9A,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2015
014952B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2014
E7616994-3055-E211-B7A2-005056956277,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2013
B917D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-mont-tremblant-results,Mont Tremblant,IRONMAN-70.3,2012
9D4DBA6A-3554-4FE9-A06C-8D93266F8D21,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2023
D42359AB-41AE-43E3-AF57-BE6A5815B762,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2022
63D19130-E0E0-4EC6-A462-2BE04AC0BCBA,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2021
53F54BE3-C789-E811-941F-005056951BF1,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2019
7EACDFCB-9B7B-E711-9418-005056951BF1,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2018
E09B56DE-267C-E611-9410-005056951BF1,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2017
EAB9739B-DDBA-E511-940C-005056951BF1,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2016
1D5AF7FD-9E6B-4F89-865A-DA6FE13836EA,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2015
9E99994E-E261-E311-8BA1-005056956277,https://ironman.com/im703-monterrey-results,Monterrey,IRONMAN-70.3,2014
56E82FC5-B1B1-43A8-B5B7-C17B7B996CC2,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2023
7A39AFC4-8223-40D7-B1A3-DD9EF771C250,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2022
C8BB42E3-B744-4DD1-93C7-45F30FDFBE95,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2021
927C3E61-54B7-E811-A967-000D3A37468C,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2019
93ECB0B5-11A2-E711-9419-005056951BF1,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2018
4D02C1ED-517F-E611-9410-005056951BF1,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2017
048075EA-1262-E511-9409-005056951BF1,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2016
EBE9BC7A-1DB9-44F8-8A53-19830D3EF960,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2015
024952B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2014
A995AB89-A3DD-E111-AA75-005056956277,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2013
A317D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-muncie-results,Muncie,IRONMAN-70.3,2012
49469810-B5FC-4D11-9A1E-2B1EC8B678D2,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2023
F6CB50B2-0B8A-487A-8DD5-4609565CE866,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2022
47AE989D-FA9B-44AF-988B-76B387209EA0,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2021
985EBDE0-CBD6-E811-A968-000D3A37468C,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2019
4247D771-D3B4-E711-941B-005056951BF1,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2018
C4935271-9EE8-E611-9414-005056951BF1,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2017
B89A676E-0F7F-E511-9409-005056951BF1,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2016
B929AEBA-B566-471F-B08A-E6002463AD6C,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2015
034952B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2014
18626994-3055-E211-B7A2-005056956277,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2013
3518D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-muskoka-results,Muskoka,IRONMAN-70.3,2012
3493D41F-2D4D-4075-A7ED-18C2798A976D,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2023
7C8387A8-1512-4357-A32F-5CA16DEA9FAB,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2022
822C0309-8267-41E7-9D66-B4745E64FE2C,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2021
AA5D74FD-9103-E911-A968-000D3A3749BC,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2019
5F1BA773-E8D6-E711-941B-005056951BF1,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2018
5BF69039-D1B8-E611-9410-005056951BF1,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2017
AF6F43E9-0D92-E511-9409-005056951BF1,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2016
03FAEF53-7470-E611-940F-005056951BF1,https://ironman.com/im703-north-carolina-results,North Carolina,IRONMAN-70.3,2015
C36091D1-EFAA-4970-9C67-688C7A97D67B,https://www.ironman.com/im703-pennsylvania-results,Pennsylvania Happy Valley,IRONMAN-70.3,2023
C889B3E2-24DB-4C87-9355-4EB020B6C090,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2023
604BE70B-5D68-4166-B12B-2501183175D0,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2022
4836A4D3-7FBF-47DD-BF87-F6A6274CC9FF,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2021
A0B5B8D6-52B7-E811-A967-000D3A37468C,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2019
C23F71F7-11A2-E711-9419-005056951BF1,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2018
897B1C1C-789C-E611-9410-005056951BF1,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2017
016181AE-3577-E511-9409-005056951BF1,https://ironman.com/im703-ohio-results,Ohio,IRONMAN-70.3,2016
10365B96-0BAE-4CCC-ABDC-54535AF3C224,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2023
42E17E72-C272-41B6-8F47-F1E3D01B7A60,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2022
86852764-7406-42F3-B4E8-DE4444D09EDE,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2021
E39CD8E5-6E80-E811-941F-005056951BF1,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2019
489A1F00-CD61-E711-9418-005056951BF1,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2018
029556F1-CF3E-E611-940F-005056951BF1,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2017
D62376E1-4E1F-E511-9403-005056951BF1,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2016
F678023E-13C8-407E-BBDC-AA502B06CC77,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2015
F14852B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2014
FCA9E2E6-A7C6-E111-A494-005056956277,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2013
E317D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-oceanside-results,Oceanside,IRONMAN-70.3,2012
833F02AB-5E5A-460F-A4EE-82AB18601640,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2023
6DBD5095-1CD9-40FC-A069-C02CE455DC85,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2022
D6747BB9-377E-E811-941F-005056951BF1,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2019
C133282D-6699-E711-9419-005056951BF1,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2018
717D1E4F-4818-E611-940D-005056951BF1,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2017
E7E5375F-4205-E511-9401-005056951BF1,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2016
04363105-3A0F-46ED-91AD-90B80BA24C59,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2015
0D4952B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2014
F8616994-3055-E211-B7A2-005056956277,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2013
E517D0B1-4EAE-E111-80AE-005056956277,https://ironman.com/im703-puerto-rico-results,Puerto Rico,IRONMAN-70.3,2012
47DE4DDB-F2A3-4862-8DF6-0E8D40BC4A2A,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2023
2A2A1FE9-1308-4E8A-AFDB-2D053F0A9FDB,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2022
E3918498-A5D4-409C-9D40-BCCD22F4B183,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2021
970620A8-18E8-E811-A965-000D3A3749BC,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2019
3EAECEF5-26CE-E711-941B-005056951BF1,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2018
E6BD53D6-23BB-E611-9410-005056951BF1,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2017
28D095EF-7498-E511-9409-005056951BF1,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2016
E4E2F028-47B1-E411-9400-005056951BF1,https://ironman.com/im703-santa-cruz-results,Santa Cruz,IRONMAN-70.3,2015
89046532-87D6-4F8E-B70F-277E926667BC,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2023
51F507EB-8A32-4F3E-88D7-4169C27BBB27,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2021
DB21DEF0-DC91-E811-941F-005056951BF1,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2019
8F7224ED-0A6B-E711-9418-005056951BF1,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2018
B364FEF9-044A-E611-940F-005056951BF1,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2017
298E3CE9-8F2C-E511-9403-005056951BF1,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2016
159A3E3B-E5FF-449B-A108-AB9640F33D62,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2015
104952B5-7A15-E311-9EC7-005056956277,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2014
59F2111A-53B9-E111-80AE-005056956277,https://ironman.com/im703-st-george-results,North American Championship St. George,IRONMAN-70.3,2013
4B572B09-6C6E-4F74-A708-E26430DB3DBF,https://ironman.com/im703-michigan-results,Michigan,IRONMAN-70.3,2023
6BC4A8D8-A343-405A-8838-0D1A8FEFD111,https://ironman.com/im703-michigan-results,Michigan,IRONMAN-70.3,2022
E22BEBF3-F9CD-486A-8E53-270DAEB02B59,https://ironman.com/im703-michigan-results,Michigan,IRONMAN-70.3,2021
09DF055B-5EB7-E811-A967-000D3A37468C,https://ironman.com/im703-michigan-results,Michigan,IRONMAN-70.3,2019
E869B857-F22D-45A2-AF9F-A269A1728AD0,https://ironman.com/im703-texas-results,Texas,IRONMAN-70.3,2023
459EE5B4-7FE7-44EE-8992-1BDD7743BC46,https://ironman.com/im703-texas-results,Texas,IRONMAN-70.3,2022
76D2A06A-898B-4A43-A071-DAAA37661F1E,https://ironman.com/im703-texas-results,Texas,IRONMAN-70.3,2021
24DC0E64-DC91-E811-941F-005056951BF1,https://ironman.com/im703-texas-results,Texas,IRONMAN-70.3,2019
